cohort_month,acquisition_source,month_number,active_users,cohort_size,retention_percentage
2020-01-01,YouTube,18,1,19,5.26
2020-01-01,YouTube,19,1,19,5.26
2020-01-01,YouTube,21,1,19,5.26
2020-01-01,YouTube,28,1,19,5.26
2020-01-01,YouTube,33,1,19,5.26
2020-01-01,YouTube,39,1,19,5.26
2020-01-01,YouTube,40,2,19,10.53
2020-01-01,YouTube,45,1,19,5.26
2020-01-01,YouTube,51,1,19,5.26
2020-01-01,YouTube,52,1,19,5.26
2020-01-01,YouTube,56,1,19,5.26
2020-01-01,YouTube,62,1,19,5.26
2020-01-01,YouTube,74,2,19,10.53
2020-02-01,Adwords,0,45,45,100.0
2020-02-01,Adwords,1,1,45,2.22
2020-02-01,Adwords,2,1,45,2.22
2020-02-01,Adwords,3,1,45,2.22
2020-02-01,Adwords,4,1,45,2.22
2020-02-01,Adwords,6,1,45,2.22
2020-02-01,Adwords,8,1,45,2.22
2020-02-01,Adwords,10,1,45,2.22
2020-02-01,Adwords,14,1,45,2.22
2020-02-01,Adwords,19,1,45,2.22
2020-02-01,Adwords,21,1,45,2.22
2020-02-01,Adwords,23,1,45,2.22
2020-02-01,Adwords,24,1,45,2.22
2020-02-01,Adwords,28,2,45,4.44
2020-02-01,Adwords,30,1,45,2.22
2020-02-01,Adwords,37,1,45,2.22
2020-02-01,Adwords,38,2,45,4.44
2020-02-01,Adwords,41,1,45,2.22
2020-02-01,Adwords,43,1,45,2.22
2020-02-01,Adwords,47,1,45,2.22
2020-02-01,Adwords,48,1,45,2.22
2020-02-01,Adwords,49,1,45,2.22
2020-02-01,Adwords,50,1,45,2.22
2020-02-01,Adwords,52,2,45,4.44
2020-02-01,Adwords,59,1,45,2.22
2020-02-01,Adwords,60,2,45,4.44
2020-02-01,Adwords,61,1,45,2.22
2020-02-01,Adwords,63,1,45,2.22
2020-02-01,Adwords,65,3,45,6.67
2020-02-01,Adwords,69,1,45,2.22
2020-02-01,Adwords,71,1,45,2.22
2020-02-01,Adwords,74,1,45,2.22
2020-02-01,Email,0,55,55,100.0
2020-02-01,Email,5,1,55,1.82
2020-02-01,Email,11,1,55,1.82
2020-02-01,Email,12,1,55,1.82
2020-02-01,Email,13,1,55,1.82
2020-02-01,Email,14,2,55,3.64
2020-02-01,Email,15,2,55,3.64
2020-02-01,Email,19,2,55,3.64
2020-02-01,Email,21,1,55,1.82
2020-02-01,Email,28,1,55,1.82
2020-02-01,Email,30,1,55,1.82
2020-02-01,Email,35,2,55,3.64
2020-02-01,Email,38,1,55,1.82
2020-02-01,Email,40,1,55,1.82
2020-02-01,Email,41,2,55,3.64
2020-02-01,Email,45,1,55,1.82
2020-02-01,Email,46,1,55,1.82
2020-02-01,Email,47,1,55,1.82
2020-02-01,Email,48,1,55,1.82
2020-02-01,Email,51,3,55,5.45
2020-02-01,Email,53,2,55,3.64
2020-02-01,Email,54,1,55,1.82
2020-02-01,Email,55,1,55,1.82
2020-02-01,Email,56,1,55,1.82
2020-02-01,Email,59,1,55,1.82
2020-02-01,Email,62,1,55,1.82
2020-02-01,Email,63,2,55,3.64
2020-02-01,Email,64,1,55,1.82
2020-02-01,Email,68,1,55,1.82
2020-02-01,Email,69,2,55,3.64
2020-02-01,Email,70,2,55,3.64
2020-02-01,Email,73,1,55,1.82
2020-02-01,Facebook,0,10,10,100.0
2020-02-01,Facebook,6,1,10,10.0
2020-02-01,Facebook,10,1,10,10.0
2020-02-01,Facebook,19,1,10,10.0
2020-02-01,Facebook,21,1,10,10.0
2020-02-01,Facebook,41,1,10,10.0
2020-02-01,Facebook,47,1,10,10.0
2020-02-01,Organic,0,8,8,100.0
2020-02-01,Organic,9,1,8,12.5
2020-02-01,Organic,11,1,8,12.5
2020-02-01,Organic,41,1,8,12.5
2020-02-01,Organic,44,1,8,12.5
2020-02-01,Organic,54,2,8,25.0
2020-02-01,Organic,57,1,8,12.5
2020-02-01,Organic,65,1,8,12.5
2020-02-01,Organic,73,1,8,12.5
2020-02-01,YouTube,0,17,17,100.0
2020-02-01,YouTube,6,1,17,5.88
2020-02-01,YouTube,11,1,17,5.88
2020-02-01,YouTube,13,1,17,5.88
2020-02-01,YouTube,15,2,17,11.76
2020-02-01,YouTube,20,1,17,5.88
2020-02-01,YouTube,27,1,17,5.88
2020-02-01,YouTube,34,1,17,5.88
2020-02-01,YouTube,66,1,17,5.88
2020-03-01,Adwords,0,48,48,100.0
2020-03-01,Adwords,1,2,48,4.17
2020-03-01,Adwords,3,2,48,4.17
2020-03-01,Adwords,5,2,48,4.17
2020-03-01,Adwords,6,1,48,2.08
2020-03-01,Adwords,9,1,48,2.08
2020-03-01,Adwords,18,1,48,2.08
2020-03-01,Adwords,20,1,48,2.08
2020-03-01,Adwords,21,1,48,2.08
2020-03-01,Adwords,23,1,48,2.08
2020-03-01,Adwords,25,1,48,2.08
2020-03-01,Adwords,29,1,48,2.08
2020-03-01,Adwords,30,1,48,2.08
2020-03-01,Adwords,33,2,48,4.17
2020-03-01,Adwords,34,1,48,2.08
2020-03-01,Adwords,41,1,48,2.08
2020-03-01,Adwords,42,2,48,4.17
2020-03-01,Adwords,43,1,48,2.08
2020-03-01,Adwords,55,2,48,4.17
2020-03-01,Adwords,57,1,48,2.08
2020-03-01,Adwords,58,1,48,2.08
2020-03-01,Adwords,59,1,48,2.08
2020-03-01,Adwords,61,1,48,2.08
2020-03-01,Adwords,67,1,48,2.08
2020-03-01,Adwords,69,1,48,2.08
2020-03-01,Adwords,71,1,48,2.08
2020-03-01,Adwords,72,1,48,2.08
2020-03-01,Email,0,93,93,100.0
2020-03-01,Email,2,1,93,1.08
2020-03-01,Email,4,1,93,1.08
2020-03-01,Email,5,3,93,3.23
2020-03-01,Email,7,1,93,1.08
2020-03-01,Email,9,1,93,1.08
2020-03-01,Email,10,5,93,5.38
2020-03-01,Email,12,3,93,3.23
2020-03-01,Email,13,2,93,2.15
2020-03-01,Email,16,1,93,1.08
2020-03-01,Email,17,1,93,1.08
2020-03-01,Email,18,1,93,1.08
2020-03-01,Email,19,1,93,1.08
2020-03-01,Email,20,2,93,2.15
2020-03-01,Email,21,3,93,3.23
2020-03-01,Email,23,3,93,3.23
2020-03-01,Email,24,1,93,1.08
2020-03-01,Email,26,1,93,1.08
2020-03-01,Email,27,3,93,3.23
2020-03-01,Email,29,1,93,1.08
2020-03-01,Email,31,1,93,1.08
2020-03-01,Email,32,1,93,1.08
2020-03-01,Email,35,1,93,1.08
2020-03-01,Email,36,2,93,2.15
2020-03-01,Email,38,1,93,1.08
2020-03-01,Email,40,2,93,2.15
2020-03-01,Email,41,1,93,1.08
2020-03-01,Email,42,2,93,2.15
2020-03-01,Email,43,1,93,1.08
2020-03-01,Email,44,3,93,3.23
2020-03-01,Email,45,1,93,1.08
2020-03-01,Email,46,1,93,1.08
2020-03-01,Email,48,2,93,2.15
2020-03-01,Email,49,3,93,3.23
2020-03-01,Email,50,2,93,2.15
2020-03-01,Email,51,2,93,2.15
2020-03-01,Email,52,1,93,1.08
2020-03-01,Email,53,1,93,1.08
2020-03-01,Email,54,1,93,1.08
2020-03-01,Email,56,1,93,1.08
2020-03-01,Email,57,2,93,2.15
2020-03-01,Email,58,1,93,1.08
2020-03-01,Email,59,1,93,1.08
2020-03-01,Email,60,2,93,2.15
2020-03-01,Email,62,1,93,1.08
2020-03-01,Email,63,1,93,1.08
2020-03-01,Email,64,1,93,1.08
2020-03-01,Email,65,1,93,1.08
2020-03-01,Email,67,2,93,2.15
2020-03-01,Email,68,2,93,2.15
2020-03-01,Email,70,1,93,1.08
2020-03-01,Email,71,1,93,1.08
2020-03-01,Email,74,1,93,1.08
2020-03-01,Facebook,0,18,18,100.0
2020-03-01,Facebook,1,1,18,5.56
2020-03-01,Facebook,4,1,18,5.56
2020-03-01,Facebook,11,1,18,5.56
2020-03-01,Facebook,12,1,18,5.56
2020-03-01,Facebook,14,1,18,5.56
2020-03-01,Facebook,17,1,18,5.56
2020-03-01,Facebook,21,1,18,5.56
2020-03-01,Facebook,23,1,18,5.56
2020-03-01,Facebook,44,1,18,5.56
2020-03-01,Facebook,52,1,18,5.56
2020-03-01,Facebook,54,2,18,11.11
2020-03-01,Facebook,61,1,18,5.56
2020-03-01,Facebook,63,1,18,5.56
2020-03-01,Facebook,70,1,18,5.56
2020-03-01,Facebook,72,1,18,5.56
2020-03-01,Organic,0,8,8,100.0
2020-03-01,Organic,33,1,8,12.5
2020-03-01,Organic,62,1,8,12.5
2020-03-01,Organic,65,1,8,12.5
2020-03-01,YouTube,0,16,16,100.0
2020-03-01,YouTube,1,1,16,6.25
2020-03-01,YouTube,17,1,16,6.25
2020-03-01,YouTube,23,1,16,6.25
2020-03-01,YouTube,24,1,16,6.25
2020-03-01,YouTube,35,2,16,12.5
2020-03-01,YouTube,36,1,16,6.25
2020-03-01,YouTube,44,2,16,12.5
2020-03-01,YouTube,46,1,16,6.25
2020-03-01,YouTube,50,1,16,6.25
2020-03-01,YouTube,53,1,16,6.25
2020-03-01,YouTube,59,1,16,6.25
2020-03-01,YouTube,62,1,16,6.25
2020-03-01,YouTube,64,1,16,6.25
2020-03-01,YouTube,72,1,16,6.25
2020-03-01,YouTube,73,2,16,12.5
2020-04-01,Adwords,0,58,58,100.0
2020-04-01,Adwords,3,1,58,1.72
2020-04-01,Adwords,4,1,58,1.72
2020-04-01,Adwords,6,1,58,1.72
2020-04-01,Adwords,11,1,58,1.72
2020-04-01,Adwords,12,2,58,3.45
2020-04-01,Adwords,19,2,58,3.45
2020-04-01,Adwords,20,1,58,1.72
2020-04-01,Adwords,21,2,58,3.45
2020-04-01,Adwords,26,2,58,3.45
2020-04-01,Adwords,29,1,58,1.72
2020-04-01,Adwords,30,2,58,3.45
2020-04-01,Adwords,31,1,58,1.72
2020-04-01,Adwords,32,1,58,1.72
2020-04-01,Adwords,36,1,58,1.72
2020-04-01,Adwords,37,1,58,1.72
2020-04-01,Adwords,38,2,58,3.45
2020-04-01,Adwords,41,2,58,3.45
2020-04-01,Adwords,42,1,58,1.72
2020-04-01,Adwords,45,2,58,3.45
2020-04-01,Adwords,49,2,58,3.45
2020-04-01,Adwords,53,1,58,1.72
2020-04-01,Adwords,57,1,58,1.72
2020-04-01,Adwords,58,1,58,1.72
2020-04-01,Adwords,66,1,58,1.72
2020-04-01,Adwords,68,2,58,3.45
2020-04-01,Adwords,70,2,58,3.45
2020-04-01,Adwords,71,1,58,1.72
2020-04-01,Adwords,72,1,58,1.72
2020-04-01,Email,0,77,77,100.0
2020-04-01,Email,1,1,77,1.3
2020-04-01,Email,3,1,77,1.3
2020-04-01,Email,6,2,77,2.6
2020-04-01,Email,7,1,77,1.3
2020-04-01,Email,11,1,77,1.3
2020-04-01,Email,12,1,77,1.3
2020-04-01,Email,16,3,77,3.9
2020-04-01,Email,17,3,77,3.9
2020-04-01,Email,19,1,77,1.3
2020-04-01,Email,20,1,77,1.3
2020-04-01,Email,21,2,77,2.6
2020-04-01,Email,22,1,77,1.3
2020-04-01,Email,25,1,77,1.3
2020-04-01,Email,29,1,77,1.3
2020-04-01,Email,30,1,77,1.3
2020-04-01,Email,32,1,77,1.3
2020-04-01,Email,33,1,77,1.3
2020-04-01,Email,34,1,77,1.3
2020-04-01,Email,35,1,77,1.3
2020-04-01,Email,40,1,77,1.3
2020-04-01,Email,41,1,77,1.3
2020-04-01,Email,43,1,77,1.3
2020-04-01,Email,44,1,77,1.3
2020-04-01,Email,45,2,77,2.6
2020-04-01,Email,48,3,77,3.9
2020-04-01,Email,49,2,77,2.6
2020-04-01,Email,51,2,77,2.6
2020-04-01,Email,53,2,77,2.6
2020-04-01,Email,63,1,77,1.3
2020-04-01,Email,64,2,77,2.6
2020-04-01,Email,65,2,77,2.6
2020-04-01,Email,67,1,77,1.3
2020-04-01,Email,68,1,77,1.3
2020-04-01,Email,71,1,77,1.3
2020-04-01,Email,72,1,77,1.3
2020-04-01,Email,73,1,77,1.3
2020-04-01,Facebook,0,18,18,100.0
2020-04-01,Facebook,5,1,18,5.56
2020-04-01,Facebook,35,2,18,11.11
2020-04-01,Facebook,45,1,18,5.56
2020-04-01,Facebook,49,1,18,5.56
2020-04-01,Facebook,53,1,18,5.56
2020-04-01,Organic,0,10,10,100.0
2020-04-01,Organic,3,1,10,10.0
2020-04-01,Organic,55,1,10,10.0
2020-04-01,Organic,64,1,10,10.0
2020-04-01,Organic,72,1,10,10.0
2020-04-01,YouTube,0,24,24,100.0
2020-04-01,YouTube,9,1,24,4.17
2020-04-01,YouTube,10,1,24,4.17
2020-04-01,YouTube,18,1,24,4.17
2020-04-01,YouTube,23,1,24,4.17
2020-04-01,YouTube,25,1,24,4.17
2020-04-01,YouTube,28,1,24,4.17
2020-04-01,YouTube,32,1,24,4.17
2020-04-01,YouTube,33,1,24,4.17
2020-04-01,YouTube,35,1,24,4.17
2020-04-01,YouTube,46,1,24,4.17
2020-04-01,YouTube,47,2,24,8.33
2020-04-01,YouTube,58,1,24,4.17
2020-04-01,YouTube,61,1,24,4.17
2020-04-01,YouTube,70,1,24,4.17
2020-04-01,YouTube,72,1,24,4.17
2020-05-01,Adwords,0,47,47,100.0
2020-05-01,Adwords,1,2,47,4.26
2020-05-01,Adwords,3,1,47,2.13
2020-05-01,Adwords,4,2,47,4.26
2020-05-01,Adwords,12,1,47,2.13
2020-05-01,Adwords,14,1,47,2.13
2020-05-01,Adwords,15,1,47,2.13
2020-05-01,Adwords,17,1,47,2.13
2020-05-01,Adwords,21,1,47,2.13
2020-05-01,Adwords,25,1,47,2.13
2020-05-01,Adwords,31,1,47,2.13
2020-05-01,Adwords,33,1,47,2.13
2020-05-01,Adwords,34,1,47,2.13
2020-05-01,Adwords,37,2,47,4.26
2020-05-01,Adwords,42,1,47,2.13
2020-05-01,Adwords,50,1,47,2.13
2020-05-01,Adwords,51,1,47,2.13
2020-05-01,Adwords,52,3,47,6.38
2020-05-01,Adwords,56,1,47,2.13
2020-05-01,Adwords,57,1,47,2.13
2020-05-01,Adwords,58,1,47,2.13
2020-05-01,Adwords,60,1,47,2.13
2020-05-01,Adwords,63,1,47,2.13
2020-05-01,Adwords,64,1,47,2.13
2020-05-01,Adwords,68,2,47,4.26
2020-05-01,Adwords,70,1,47,2.13
2020-05-01,Adwords,71,1,47,2.13
2020-05-01,Email,0,97,97,100.0
2020-05-01,Email,1,1,97,1.03
2020-05-01,Email,2,2,97,2.06
2020-05-01,Email,3,2,97,2.06
2020-05-01,Email,4,1,97,1.03
2020-05-01,Email,5,1,97,1.03
2020-05-01,Email,7,2,97,2.06
2020-05-01,Email,9,2,97,2.06
2020-05-01,Email,10,1,97,1.03
2020-05-01,Email,11,2,97,2.06
2020-05-01,Email,13,1,97,1.03
2020-05-01,Email,14,1,97,1.03
2020-05-01,Email,15,1,97,1.03
2020-05-01,Email,16,1,97,1.03
2020-05-01,Email,18,1,97,1.03
2020-05-01,Email,19,2,97,2.06
2020-05-01,Email,22,2,97,2.06
2020-05-01,Email,23,1,97,1.03
2020-05-01,Email,25,2,97,2.06
2020-05-01,Email,27,1,97,1.03
2020-05-01,Email,28,2,97,2.06
2020-05-01,Email,29,1,97,1.03
2020-05-01,Email,33,1,97,1.03
2020-05-01,Email,38,2,97,2.06
2020-05-01,Email,41,1,97,1.03
2020-05-01,Email,43,3,97,3.09
2020-05-01,Email,46,1,97,1.03
2020-05-01,Email,47,1,97,1.03
2020-05-01,Email,49,1,97,1.03
2020-05-01,Email,50,3,97,3.09
2020-05-01,Email,52,1,97,1.03
2020-05-01,Email,53,2,97,2.06
2020-05-01,Email,54,1,97,1.03
2020-05-01,Email,55,1,97,1.03
2020-05-01,Email,57,2,97,2.06
2020-05-01,Email,58,4,97,4.12
2020-05-01,Email,59,1,97,1.03
2020-05-01,Email,61,2,97,2.06
2020-05-01,Email,62,1,97,1.03
2020-05-01,Email,63,1,97,1.03
2020-05-01,Email,64,1,97,1.03
2020-05-01,Email,65,1,97,1.03
2020-05-01,Email,66,1,97,1.03
2020-05-01,Email,67,2,97,2.06
2020-05-01,Email,68,1,97,1.03
2020-05-01,Email,70,1,97,1.03
2020-05-01,Email,71,1,97,1.03
2020-05-01,Email,72,1,97,1.03
2020-05-01,Facebook,0,12,12,100.0
2020-05-01,Facebook,16,1,12,8.33
2020-05-01,Facebook,39,1,12,8.33
2020-05-01,Facebook,43,1,12,8.33
2020-05-01,Facebook,47,1,12,8.33
2020-05-01,Organic,0,8,8,100.0
2020-05-01,Organic,30,1,8,12.5
2020-05-01,Organic,33,1,8,12.5
2020-05-01,Organic,36,1,8,12.5
2020-05-01,Organic,46,1,8,12.5
2020-05-01,Organic,52,1,8,12.5
2020-05-01,Organic,53,1,8,12.5
2020-05-01,Organic,56,1,8,12.5
2020-05-01,YouTube,0,15,15,100.0
2020-05-01,YouTube,6,1,15,6.67
2020-05-01,YouTube,8,2,15,13.33
2020-05-01,YouTube,9,1,15,6.67
2020-05-01,YouTube,11,1,15,6.67
2020-05-01,YouTube,22,1,15,6.67
2020-05-01,YouTube,32,1,15,6.67
2020-05-01,YouTube,46,1,15,6.67
2020-05-01,YouTube,48,1,15,6.67
2020-05-01,YouTube,49,1,15,6.67
2020-05-01,YouTube,50,1,15,6.67
2020-05-01,YouTube,55,1,15,6.67
2020-06-01,Adwords,0,69,69,100.0
2020-06-01,Adwords,2,3,69,4.35
2020-06-01,Adwords,4,1,69,1.45
2020-06-01,Adwords,7,1,69,1.45
2020-06-01,Adwords,8,1,69,1.45
2020-06-01,Adwords,16,1,69,1.45
2020-06-01,Adwords,17,1,69,1.45
2020-06-01,Adwords,21,1,69,1.45
2020-06-01,Adwords,22,1,69,1.45
2020-06-01,Adwords,23,1,69,1.45
2020-06-01,Adwords,24,2,69,2.9
2020-06-01,Adwords,26,2,69,2.9
2020-06-01,Adwords,30,1,69,1.45
2020-06-01,Adwords,33,1,69,1.45
2020-06-01,Adwords,39,1,69,1.45
2020-06-01,Adwords,42,3,69,4.35
2020-06-01,Adwords,43,1,69,1.45
2020-06-01,Adwords,44,2,69,2.9
2020-06-01,Adwords,46,1,69,1.45
2020-06-01,Adwords,47,1,69,1.45
2020-06-01,Adwords,50,1,69,1.45
2020-06-01,Adwords,52,2,69,2.9
2020-06-01,Adwords,54,1,69,1.45
2020-06-01,Adwords,56,1,69,1.45
2020-06-01,Adwords,57,1,69,1.45
2020-06-01,Adwords,60,1,69,1.45
2020-06-01,Adwords,61,2,69,2.9
2020-06-01,Adwords,62,1,69,1.45
2020-06-01,Adwords,63,1,69,1.45
2020-06-01,Adwords,66,2,69,2.9
2020-06-01,Adwords,67,1,69,1.45
2020-06-01,Adwords,69,2,69,2.9
2020-06-01,Email,0,98,98,100.0
2020-06-01,Email,2,3,98,3.06
2020-06-01,Email,4,1,98,1.02
2020-06-01,Email,13,1,98,1.02
2020-06-01,Email,14,3,98,3.06
2020-06-01,Email,16,1,98,1.02
2020-06-01,Email,20,1,98,1.02
2020-06-01,Email,21,1,98,1.02
2020-06-01,Email,22,2,98,2.04
2020-06-01,Email,24,1,98,1.02
2020-06-01,Email,25,2,98,2.04
2020-06-01,Email,26,2,98,2.04
2020-06-01,Email,28,2,98,2.04
2020-06-01,Email,29,1,98,1.02
2020-06-01,Email,30,1,98,1.02
2020-06-01,Email,31,2,98,2.04
2020-06-01,Email,32,1,98,1.02
2020-06-01,Email,34,1,98,1.02
2020-06-01,Email,35,1,98,1.02
2020-06-01,Email,37,2,98,2.04
2020-06-01,Email,39,3,98,3.06
2020-06-01,Email,40,1,98,1.02
2020-06-01,Email,41,1,98,1.02
2020-06-01,Email,42,2,98,2.04
2020-06-01,Email,43,1,98,1.02
2020-06-01,Email,44,2,98,2.04
2020-06-01,Email,45,1,98,1.02
2020-06-01,Email,46,2,98,2.04
2020-06-01,Email,48,2,98,2.04
2020-06-01,Email,50,1,98,1.02
2020-06-01,Email,51,4,98,4.08
2020-06-01,Email,52,3,98,3.06
2020-06-01,Email,54,1,98,1.02
2020-06-01,Email,58,1,98,1.02
2020-06-01,Email,60,3,98,3.06
2020-06-01,Email,61,1,98,1.02
2020-06-01,Email,63,2,98,2.04
2020-06-01,Email,64,1,98,1.02
2020-06-01,Email,65,1,98,1.02
2020-06-01,Email,66,1,98,1.02
2020-06-01,Email,67,1,98,1.02
2020-06-01,Email,68,1,98,1.02
2020-06-01,Email,69,2,98,2.04
2020-06-01,Email,70,1,98,1.02
2020-06-01,Email,71,1,98,1.02
2020-06-01,Facebook,0,26,26,100.0
2020-06-01,Facebook,2,1,26,3.85
2020-06-01,Facebook,5,1,26,3.85
2020-06-01,Facebook,8,1,26,3.85
2020-06-01,Facebook,27,1,26,3.85
2020-06-01,Facebook,31,2,26,7.69
2020-06-01,Facebook,34,1,26,3.85
2020-06-01,Facebook,39,1,26,3.85
2020-06-01,Facebook,42,1,26,3.85
2020-06-01,Facebook,43,1,26,3.85
2020-06-01,Facebook,48,1,26,3.85
2020-06-01,Facebook,49,1,26,3.85
2020-06-01,Facebook,61,1,26,3.85
2020-06-01,Facebook,70,1,26,3.85
2020-06-01,Facebook,71,1,26,3.85
2020-06-01,Organic,0,4,4,100.0
2020-06-01,Organic,16,1,4,25.0
2020-06-01,Organic,35,1,4,25.0
2020-06-01,Organic,60,1,4,25.0
2020-06-01,YouTube,0,22,22,100.0
2020-06-01,YouTube,24,1,22,4.55
2020-06-01,YouTube,34,1,22,4.55
2020-06-01,YouTube,36,1,22,4.55
2020-06-01,YouTube,39,1,22,4.55
2020-06-01,YouTube,43,1,22,4.55
2020-06-01,YouTube,44,1,22,4.55
2020-06-01,YouTube,47,1,22,4.55
2020-06-01,YouTube,59,1,22,4.55
2020-06-01,YouTube,60,2,22,9.09
2020-07-01,Adwords,0,81,81,100.0
2020-07-01,Adwords,1,1,81,1.23
2020-07-01,Adwords,2,2,81,2.47
2020-07-01,Adwords,4,1,81,1.23
2020-07-01,Adwords,6,1,81,1.23
2020-07-01,Adwords,8,2,81,2.47
2020-07-01,Adwords,9,2,81,2.47
2020-07-01,Adwords,13,1,81,1.23
2020-07-01,Adwords,14,4,81,4.94
2020-07-01,Adwords,18,2,81,2.47
2020-07-01,Adwords,19,1,81,1.23
2020-07-01,Adwords,20,3,81,3.7
2020-07-01,Adwords,21,1,81,1.23
2020-07-01,Adwords,23,1,81,1.23
2020-07-01,Adwords,24,1,81,1.23
2020-07-01,Adwords,26,1,81,1.23
2020-07-01,Adwords,28,2,81,2.47
2020-07-01,Adwords,32,2,81,2.47
2020-07-01,Adwords,33,1,81,1.23
2020-07-01,Adwords,34,1,81,1.23
2020-07-01,Adwords,36,1,81,1.23
2020-07-01,Adwords,38,1,81,1.23
2020-07-01,Adwords,42,4,81,4.94
2020-07-01,Adwords,43,1,81,1.23
2020-07-01,Adwords,44,1,81,1.23
2020-07-01,Adwords,45,1,81,1.23
2020-07-01,Adwords,47,1,81,1.23
2020-07-01,Adwords,51,1,81,1.23
2020-07-01,Adwords,52,1,81,1.23
2020-07-01,Adwords,57,1,81,1.23
2020-07-01,Adwords,58,1,81,1.23
2020-07-01,Adwords,59,2,81,2.47
2020-07-01,Adwords,62,6,81,7.41
2020-07-01,Adwords,64,1,81,1.23
2020-07-01,Adwords,65,2,81,2.47
2020-07-01,Adwords,67,1,81,1.23
2020-07-01,Adwords,68,1,81,1.23
2020-07-01,Adwords,70,1,81,1.23
2020-07-01,Email,0,90,90,100.0
2020-07-01,Email,1,3,90,3.33
2020-07-01,Email,2,2,90,2.22
2020-07-01,Email,3,2,90,2.22
2020-07-01,Email,5,2,90,2.22
2020-07-01,Email,6,2,90,2.22
2020-07-01,Email,7,1,90,1.11
2020-07-01,Email,8,1,90,1.11
2020-07-01,Email,10,1,90,1.11
2020-07-01,Email,11,2,90,2.22
2020-07-01,Email,12,2,90,2.22
2020-07-01,Email,14,1,90,1.11
2020-07-01,Email,16,1,90,1.11
2020-07-01,Email,18,2,90,2.22
2020-07-01,Email,20,3,90,3.33
2020-07-01,Email,21,1,90,1.11
2020-07-01,Email,22,1,90,1.11
2020-07-01,Email,23,4,90,4.44
2020-07-01,Email,24,1,90,1.11
2020-07-01,Email,25,3,90,3.33
2020-07-01,Email,27,1,90,1.11
2020-07-01,Email,28,1,90,1.11
2020-07-01,Email,30,1,90,1.11
2020-07-01,Email,32,1,90,1.11
2020-07-01,Email,34,1,90,1.11
2020-07-01,Email,35,1,90,1.11
2020-07-01,Email,36,1,90,1.11
2020-07-01,Email,37,1,90,1.11
2020-07-01,Email,39,2,90,2.22
2020-07-01,Email,40,1,90,1.11
2020-07-01,Email,43,1,90,1.11
2020-07-01,Email,44,2,90,2.22
2020-07-01,Email,45,1,90,1.11
2020-07-01,Email,48,1,90,1.11
2020-07-01,Email,50,1,90,1.11
2020-07-01,Email,53,1,90,1.11
2020-07-01,Email,54,1,90,1.11
2020-07-01,Email,55,1,90,1.11
2020-07-01,Email,57,1,90,1.11
2020-07-01,Email,64,1,90,1.11
2020-07-01,Email,65,2,90,2.22
2020-07-01,Email,69,1,90,1.11
2020-07-01,Email,70,2,90,2.22
2020-07-01,Facebook,0,20,20,100.0
2020-07-01,Facebook,9,1,20,5.0
2020-07-01,Facebook,13,1,20,5.0
2020-07-01,Facebook,20,1,20,5.0
2020-07-01,Facebook,23,1,20,5.0
2020-07-01,Facebook,24,1,20,5.0
2020-07-01,Facebook,31,1,20,5.0
2020-07-01,Facebook,32,1,20,5.0
2020-07-01,Facebook,35,1,20,5.0
2020-07-01,Facebook,41,1,20,5.0
2020-07-01,Facebook,50,1,20,5.0
2020-07-01,Facebook,51,1,20,5.0
2020-07-01,Facebook,55,1,20,5.0
2020-07-01,Facebook,57,1,20,5.0
2020-07-01,Facebook,60,1,20,5.0
2020-07-01,Facebook,64,1,20,5.0
2020-07-01,Facebook,65,1,20,5.0
2020-07-01,Organic,0,13,13,100.0
2020-07-01,Organic,24,1,13,7.69
2020-07-01,Organic,29,1,13,7.69
2020-07-01,Organic,38,1,13,7.69
2020-07-01,Organic,64,1,13,7.69
2020-07-01,Organic,66,1,13,7.69
2020-07-01,Organic,67,1,13,7.69
2020-07-01,Organic,68,1,13,7.69
2020-07-01,YouTube,0,32,32,100.0
2020-07-01,YouTube,4,1,32,3.13
2020-07-01,YouTube,5,2,32,6.25
2020-07-01,YouTube,7,1,32,3.13
2020-07-01,YouTube,9,1,32,3.13
2020-07-01,YouTube,10,2,32,6.25
2020-07-01,YouTube,14,1,32,3.13
2020-07-01,YouTube,16,2,32,6.25
2020-07-01,YouTube,18,1,32,3.13
2020-07-01,YouTube,20,2,32,6.25
2020-07-01,YouTube,22,1,32,3.13
2020-07-01,YouTube,23,1,32,3.13
2020-07-01,YouTube,26,1,32,3.13
2020-07-01,YouTube,34,1,32,3.13
2020-07-01,YouTube,36,1,32,3.13
2020-07-01,YouTube,38,2,32,6.25
2020-07-01,YouTube,43,1,32,3.13
2020-07-01,YouTube,48,2,32,6.25
2020-07-01,YouTube,50,1,32,3.13
2020-07-01,YouTube,56,2,32,6.25
2020-07-01,YouTube,58,1,32,3.13
2020-07-01,YouTube,59,1,32,3.13
2020-07-01,YouTube,62,1,32,3.13
2020-07-01,YouTube,66,1,32,3.13
2020-07-01,YouTube,67,1,32,3.13
2020-07-01,YouTube,69,1,32,3.13
2020-08-01,Adwords,0,65,65,100.0
2020-08-01,Adwords,3,2,65,3.08
2020-08-01,Adwords,4,1,65,1.54
2020-08-01,Adwords,6,2,65,3.08
2020-08-01,Adwords,8,3,65,4.62
2020-08-01,Adwords,9,2,65,3.08
2020-08-01,Adwords,13,1,65,1.54
2020-08-01,Adwords,15,1,65,1.54
2020-08-01,Adwords,18,1,65,1.54
2020-08-01,Adwords,19,2,65,3.08
2020-08-01,Adwords,20,2,65,3.08
